module	file	loc	match_count	match_arms_total	avg_match_arms	if_count	if_chain_count	max_branch_depth	fanout	branch_sites_total
db::executor::pipeline::entrypoints::scalar::hints	crates/icydb-core/src/db/executor/pipeline/entrypoints/scalar/hints.rs	86	1	3	3.00	6	6	0	1	7
db::executor::pipeline::entrypoints::scalar::materialized	crates/icydb-core/src/db/executor/pipeline/entrypoints/scalar/materialized.rs	174	0	0	0.00	3	3	0	1	3
db::executor::pipeline::entrypoints::scalar	crates/icydb-core/src/db/executor/pipeline/entrypoints/scalar/mod.rs	26	0	0	0.00	0	0	0	0	0
db::executor::pipeline::entrypoints::scalar::runtime	crates/icydb-core/src/db/executor/pipeline/entrypoints/scalar/runtime.rs	253	2	4	2.00	3	3	0	1	5
db::executor::pipeline::entrypoints::scalar::streaming	crates/icydb-core/src/db/executor/pipeline/entrypoints/scalar/streaming.rs	177	0	0	0.00	3	3	0	1	3
db::executor::pipeline::grouped_runtime	crates/icydb-core/src/db/executor/pipeline/grouped_runtime/mod.rs	6	0	0	0.00	0	0	0	0	0
db::executor::pipeline::grouped_runtime::route_stage	crates/icydb-core/src/db/executor/pipeline/grouped_runtime/route_stage.rs	100	0	0	0.00	1	1	0	1	1
db::executor::pipeline	crates/icydb-core/src/db/executor/pipeline/mod.rs	17	0	0	0.00	0	0	0	0	0
db::executor::pipeline::operators::distinct	crates/icydb-core/src/db/executor/pipeline/operators/distinct/mod.rs	84	1	2	2.00	1	1	0	1	2
db::executor::pipeline::operators	crates/icydb-core/src/db/executor/pipeline/operators/mod.rs	11	0	0	0.00	0	0	0	0	0
db::executor::pipeline::operators::post_access::contracts	crates/icydb-core/src/db/executor/pipeline/operators/post_access/contracts/mod.rs	7	0	0	0.00	0	0	0	0	0
db::executor::pipeline::operators::post_access::contracts::row	crates/icydb-core/src/db/executor/pipeline/operators/post_access/contracts/row.rs	27	0	0	0.00	0	0	0	1	0
db::executor::pipeline::operators::post_access::contracts::stats	crates/icydb-core/src/db/executor/pipeline/operators/post_access/contracts/stats.rs	18	0	0	0.00	0	0	0	0	0
db::executor::pipeline::operators::post_access::coordinator	crates/icydb-core/src/db/executor/pipeline/operators/post_access/coordinator/mod.rs	24	0	0	0.00	0	0	0	1	0
db::executor::pipeline::operators::post_access::coordinator::runtime::guard_filter	crates/icydb-core/src/db/executor/pipeline/operators/post_access/coordinator/runtime/guard_filter.rs	131	0	0	0.00	7	7	0	2	7
db::executor::pipeline::operators::post_access::coordinator::runtime	crates/icydb-core/src/db/executor/pipeline/operators/post_access/coordinator/runtime/mod.rs	6	0	0	0.00	0	0	0	0	0
db::executor::pipeline::operators::post_access::coordinator::runtime::phases	crates/icydb-core/src/db/executor/pipeline/operators/post_access/coordinator/runtime/phases.rs	67	0	0	0.00	0	0	0	2	0
db::executor::pipeline::operators::post_access	crates/icydb-core/src/db/executor/pipeline/operators/post_access/mod.rs	34	0	0	0.00	0	0	0	1	0
db::executor::pipeline::operators::post_access::order_cursor	crates/icydb-core/src/db/executor/pipeline/operators/post_access/order_cursor.rs	25	0	0	0.00	0	0	0	1	0
db::executor::pipeline::operators::post_access::terminal	crates/icydb-core/src/db/executor/pipeline/operators/post_access/terminal/mod.rs	8	0	0	0.00	0	0	0	0	0
db::executor::pipeline::operators::post_access::terminal::order	crates/icydb-core/src/db/executor/pipeline/operators/post_access/terminal/order.rs	55	0	0	0.00	5	5	0	2	5
db::executor::pipeline::operators::post_access::terminal::paging_delete	crates/icydb-core/src/db/executor/pipeline/operators/post_access/terminal/paging_delete.rs	32	0	0	0.00	2	2	0	1	2
db::executor::pipeline::operators::reducer::aggregate	crates/icydb-core/src/db/executor/pipeline/operators/reducer/aggregate.rs	71	0	0	0.00	1	1	0	1	1
db::executor::pipeline::operators::reducer	crates/icydb-core/src/db/executor/pipeline/operators/reducer/mod.rs	6	0	0	0.00	0	0	0	0	0
db::executor::pipeline::operators::reducer::runner	crates/icydb-core/src/db/executor/pipeline/operators/reducer/runner.rs	129	6	15	2.50	4	4	0	1	10
db::executor::pipeline::operators::terminal	crates/icydb-core/src/db/executor/pipeline/operators/terminal/mod.rs	5	0	0	0.00	0	0	0	0	0
db::executor::pipeline::operators::terminal::runtime	crates/icydb-core/src/db/executor/pipeline/operators/terminal/runtime/mod.rs	7	0	0	0.00	0	0	0	0	0
db::executor::pipeline::operators::terminal::runtime::row_collector	crates/icydb-core/src/db/executor/pipeline/operators/terminal/runtime/row_collector.rs	60	0	0	0.00	0	0	0	1	0
db::executor::pipeline::orchestrator::contracts	crates/icydb-core/src/db/executor/pipeline/orchestrator/contracts/mod.rs	109	1	2	2.00	2	2	0	1	3
db::executor::pipeline::orchestrator::guards	crates/icydb-core/src/db/executor/pipeline/orchestrator/guards.rs	4	0	0	0.00	0	0	0	0	0
db::executor::pipeline::orchestrator	crates/icydb-core/src/db/executor/pipeline/orchestrator/mod.rs	45	0	0	0.00	1	1	0	1	1
db::executor::pipeline::orchestrator::state	crates/icydb-core/src/db/executor/pipeline/orchestrator/state/mod.rs	166	4	8	2.00	3	3	0	2	7
db::executor::pipeline::orchestrator::strategy	crates/icydb-core/src/db/executor/pipeline/orchestrator/strategy/mod.rs	98	1	2	2.00	1	1	0	1	2
db::executor::pipeline::runtime::adapter	crates/icydb-core/src/db/executor/pipeline/runtime/adapter.rs	404	0	0	0.00	3	3	0	1	3
db::executor::pipeline::runtime::attempt	crates/icydb-core/src/db/executor/pipeline/runtime/attempt.rs	143	0	0	0.00	0	0	0	1	0
db::executor::pipeline::runtime::fast_path	crates/icydb-core/src/db/executor/pipeline/runtime/fast_path/mod.rs	255	4	10	2.50	2	2	0	2	6
db::executor::pipeline::runtime::fast_path::strategy	crates/icydb-core/src/db/executor/pipeline/runtime/fast_path/strategy.rs	153	3	10	3.33	2	2	0	1	5
db::executor::pipeline::runtime::grouped	crates/icydb-core/src/db/executor/pipeline/runtime/grouped.rs	650	9	23	2.56	8	8	0	2	17
db::executor::pipeline::runtime	crates/icydb-core/src/db/executor/pipeline/runtime/mod.rs	50	0	0	0.00	0	0	0	1	0
db::executor::pipeline::runtime::retained_slots	crates/icydb-core/src/db/executor/pipeline/runtime/retained_slots.rs	235	0	0	0.00	14	14	0	1	14
db::executor::pipeline::timing	crates/icydb-core/src/db/executor/pipeline/timing.rs	32	0	0	0.00	0	0	0	0	0
db::executor::plan_metrics	crates/icydb-core/src/db/executor/plan_metrics.rs	166	4	27	6.75	0	0	0	1	4
db::executor::planning::continuation::engine	crates/icydb-core/src/db/executor/planning/continuation/engine.rs	82	1	3	3.00	0	0	0	1	1
db::executor::planning::continuation::grouped::context	crates/icydb-core/src/db/executor/planning/continuation/grouped/context.rs	119	0	0	0.00	1	1	0	2	1
db::executor::planning::continuation::grouped	crates/icydb-core/src/db/executor/planning/continuation/grouped/mod.rs	8	0	0	0.00	0	0	0	0	0
db::executor::planning::continuation::grouped::window	crates/icydb-core/src/db/executor/planning/continuation/grouped/window.rs	64	0	0	0.00	0	0	0	1	0
db::executor::planning::continuation	crates/icydb-core/src/db/executor/planning/continuation/mod.rs	13	0	0	0.00	0	0	0	0	0
db::executor::planning::continuation::range_token	crates/icydb-core/src/db/executor/planning/continuation/range_token.rs	51	0	0	0.00	0	0	0	1	0
db::executor::planning::continuation::route	crates/icydb-core/src/db/executor/planning/continuation/route.rs	275	0	0	0.00	0	0	0	2	0
db::executor::planning::continuation::scalar	crates/icydb-core/src/db/executor/planning/continuation/scalar.rs	203	2	3	1.50	3	3	0	1	5
db::executor::planning	crates/icydb-core/src/db/executor/planning/mod.rs	7	0	0	0.00	0	0	0	0	0
db::executor::planning::preparation	crates/icydb-core/src/db/executor/planning/preparation.rs	268	3	8	2.67	1	1	0	1	4
db::executor::planning::route::capability	crates/icydb-core/src/db/executor/planning/route/capability.rs	365	0	0	0.00	12	12	0	2	12
db::executor::planning::route::contracts::capabilities	crates/icydb-core/src/db/executor/planning/route/contracts/capabilities.rs	53	0	0	0.00	0	0	0	1	0
db::executor::planning::route::contracts::execution	crates/icydb-core/src/db/executor/planning/route/contracts/execution/mod.rs	265	4	11	2.75	2	2	0	1	6
db::executor::planning::route::contracts::execution::observability	crates/icydb-core/src/db/executor/planning/route/contracts/execution/observability.rs	97	2	3	1.50	0	0	0	2	2
db::executor::planning::route::contracts::execution::plan	crates/icydb-core/src/db/executor/planning/route/contracts/execution/plan.rs	245	2	6	3.00	1	1	0	1	3
db::executor::planning::route::contracts	crates/icydb-core/src/db/executor/planning/route/contracts/mod.rs	24	0	0	0.00	0	0	0	0	0
db::executor::planning::route::contracts::shape	crates/icydb-core/src/db/executor/planning/route/contracts/shape.rs	182	0	0	0.00	0	0	0	2	0
db::executor::planning::route::fast_path	crates/icydb-core/src/db/executor/planning/route/fast_path.rs	99	1	2	2.00	0	0	0	2	1
db::executor::planning::route::guard	crates/icydb-core/src/db/executor/planning/route/guard.rs	173	0	0	0.00	1	1	0	2	1
db::executor::planning::route::hints::aggregate	crates/icydb-core/src/db/executor/planning/route/hints/aggregate.rs	100	2	6	3.00	2	2	0	1	4
db::executor::planning::route::hints::load	crates/icydb-core/src/db/executor/planning/route/hints/load.rs	152	1	0	0.00	5	5	0	2	6
db::executor::planning::route::hints	crates/icydb-core/src/db/executor/planning/route/hints/mod.rs	14	0	0	0.00	0	0	0	0	0
db::executor::planning::route	crates/icydb-core/src/db/executor/planning/route/mod.rs	70	0	0	0.00	0	0	0	0	0
db::executor::planning::route::mode	crates/icydb-core/src/db/executor/planning/route/mode.rs	76	1	3	3.00	4	4	0	2	5
db::executor::planning::route::order_pushdown	crates/icydb-core/src/db/executor/planning/route/order_pushdown.rs	159	6	14	2.33	0	0	0	1	6
db::executor::planning::route::planner::entrypoints	crates/icydb-core/src/db/executor/planning/route/planner/entrypoints.rs	201	1	4	4.00	1	1	0	2	2
db::executor::planning::route::planner::execution::aggregate_count	crates/icydb-core/src/db/executor/planning/route/planner/execution/aggregate_count.rs	65	2	4	2.00	0	0	0	1	2
db::executor::planning::route::planner::execution::aggregate_grouped	crates/icydb-core/src/db/executor/planning/route/planner/execution/aggregate_grouped.rs	31	0	0	0.00	1	1	0	1	1
db::executor::planning::route::planner::execution::aggregate_non_count	crates/icydb-core/src/db/executor/planning/route/planner/execution/aggregate_non_count.rs	61	1	2	2.00	0	0	0	1	1
db::executor::planning::route::planner::execution::load_scalar	crates/icydb-core/src/db/executor/planning/route/planner/execution/load_scalar.rs	35	0	0	0.00	1	1	0	1	1
db::executor::planning::route::planner::execution	crates/icydb-core/src/db/executor/planning/route/planner/execution/mod.rs	87	1	2	2.00	5	5	0	2	6
db::executor::planning::route::planner::feasibility::gates	crates/icydb-core/src/db/executor/planning/route/planner/feasibility/gates.rs	116	0	0	0.00	1	1	0	1	1
db::executor::planning::route::planner::feasibility	crates/icydb-core/src/db/executor/planning/route/planner/feasibility/mod.rs	355	2	0	0.00	0	0	0	2	2
db::executor::planning::route::planner::intent	crates/icydb-core/src/db/executor/planning/route/planner/intent.rs	143	1	4	4.00	3	3	0	1	4
db::executor::planning::route::planner	crates/icydb-core/src/db/executor/planning/route/planner/mod.rs	19	0	0	0.00	0	0	0	0	0
db::executor::planning::route::planner::stages	crates/icydb-core/src/db/executor/planning/route/planner/stages.rs	183	0	0	0.00	2	2	0	1	2
db::executor::planning::route::pushdown	crates/icydb-core/src/db/executor/planning/route/pushdown.rs	193	1	3	3.00	9	9	0	1	10
db::executor::planning::route::terminal	crates/icydb-core/src/db/executor/planning/route/terminal.rs	136	0	0	0.00	1	1	0	2	1
db::executor::prepared_execution_plan::aggregate_plan	crates/icydb-core/src/db/executor/prepared_execution_plan/aggregate_plan.rs	82	0	0	0.00	2	2	0	1	2
db::executor::prepared_execution_plan::bytes_projection	crates/icydb-core/src/db/executor/prepared_execution_plan/bytes_projection.rs	50	0	0	0.00	4	4	0	1	4
db::executor::prepared_execution_plan::core	crates/icydb-core/src/db/executor/prepared_execution_plan/core.rs	605	4	12	3.00	6	6	0	1	10
db::executor::prepared_execution_plan::load_plan	crates/icydb-core/src/db/executor/prepared_execution_plan/load_plan.rs	225	0	0	0.00	7	7	0	1	7
db::executor::prepared_execution_plan	crates/icydb-core/src/db/executor/prepared_execution_plan/mod.rs	253	1	3	3.00	4	4	0	2	5
db::executor::prepared_execution_plan::parts	crates/icydb-core/src/db/executor/prepared_execution_plan/parts.rs	110	0	0	0.00	0	0	0	1	0
db::executor::prepared_execution_plan::shared_plan	crates/icydb-core/src/db/executor/prepared_execution_plan/shared_plan.rs	95	0	0	0.00	2	2	0	1	2
db::executor::prepared_execution_plan::snapshot	crates/icydb-core/src/db/executor/prepared_execution_plan/snapshot.rs	127	2	5	2.50	1	1	0	1	3
db::executor::profiling	crates/icydb-core/src/db/executor/profiling.rs	187	0	0	0.00	8	8	0	1	8
db::executor::projection::covering::hybrid	crates/icydb-core/src/db/executor/projection/covering/hybrid.rs	332	1	4	4.00	13	13	0	1	14
db::executor::projection::covering	crates/icydb-core/src/db/executor/projection/covering/mod.rs	149	0	0	0.00	3	3	0	1	3
db::executor::projection::covering::pure	crates/icydb-core/src/db/executor/projection/covering/pure.rs	682	0	0	0.00	25	25	0	2	25
db::executor::projection::covering::shared	crates/icydb-core/src/db/executor/projection/covering/shared.rs	240	3	12	4.00	8	8	0	1	11
db::executor::projection::eval	crates/icydb-core/src/db/executor/projection/eval/mod.rs	132	0	0	0.00	5	5	0	1	5
db::executor::projection::eval::scalar	crates/icydb-core/src/db/executor/projection/eval/scalar.rs	441	9	24	2.67	3	3	0	1	12
db::executor::projection::facade	crates/icydb-core/src/db/executor/projection/facade.rs	168	0	0	0.00	3	3	0	1	3
db::executor::projection::grouped	crates/icydb-core/src/db/executor/projection/grouped.rs	171	0	0	0.00	1	1	0	1	1
db::executor::projection::materialize::distinct	crates/icydb-core/src/db/executor/projection/materialize/distinct.rs	295	2	7	3.50	13	13	0	1	15
db::executor::projection::materialize::execute	crates/icydb-core/src/db/executor/projection/materialize/execute.rs	559	1	5	5.00	10	10	0	6	11
db::executor::projection::materialize::metrics	crates/icydb-core/src/db/executor/projection/materialize/metrics.rs	94	0	0	0.00	0	0	0	0	0
db::executor::projection::materialize	crates/icydb-core/src/db/executor/projection/materialize/mod.rs	29	0	0	0.00	0	0	0	0	0
db::executor::projection::materialize::plan	crates/icydb-core/src/db/executor/projection/materialize/plan.rs	274	0	0	0.00	3	3	0	1	3
db::executor::projection::materialize::row_view	crates/icydb-core/src/db/executor/projection/materialize/row_view.rs	39	3	6	2.00	0	0	0	1	3
db::executor::projection::materialize::structural::dispatch	crates/icydb-core/src/db/executor/projection/materialize/structural/dispatch.rs	57	0	0	0.00	1	1	0	1	1
db::executor::projection::materialize::structural::distinct_entrypoints	crates/icydb-core/src/db/executor/projection/materialize/structural/distinct_entrypoints.rs	55	0	0	0.00	0	0	0	1	0
db::executor::projection::materialize::structural::identity	crates/icydb-core/src/db/executor/projection/materialize/structural/identity.rs	48	0	0	0.00	0	0	0	1	0
db::executor::projection::materialize::structural	crates/icydb-core/src/db/executor/projection/materialize/structural/mod.rs	48	0	0	0.00	0	0	0	1	0
db::executor::projection	crates/icydb-core/src/db/executor/projection/mod.rs	67	0	0	0.00	0	0	0	0	0
db::executor::projection::path	crates/icydb-core/src/db/executor/projection/path.rs	22	1	2	2.00	0	0	0	1	1
db::executor::runtime_context::index_readers	crates/icydb-core/src/db/executor/runtime_context/index_readers.rs	127	1	3	3.00	1	1	0	1	2
db::executor::runtime_context	crates/icydb-core/src/db/executor/runtime_context/mod.rs	591	7	14	2.00	10	10	0	2	17
db::executor::scan::fast_stream	crates/icydb-core/src/db/executor/scan/fast_stream/mod.rs	50	0	0	0.00	0	0	0	1	0
db::executor::scan::fast_stream_route::handlers	crates/icydb-core/src/db/executor/scan/fast_stream_route/handlers.rs	45	0	0	0.00	0	0	0	1	0
db::executor::scan::fast_stream_route	crates/icydb-core/src/db/executor/scan/fast_stream_route/mod.rs	80	1	4	4.00	0	0	0	1	1
db::executor::scan::index_range_limit	crates/icydb-core/src/db/executor/scan/index_range_limit.rs	56	0	0	0.00	0	0	0	1	0
db::executor::scan	crates/icydb-core/src/db/executor/scan/mod.rs	9	0	0	0.00	0	0	0	0	0
db::executor::scan::secondary_index	crates/icydb-core/src/db/executor/scan/secondary_index.rs	65	0	0	0.00	1	1	0	1	1
db::executor::stream::access::bindings	crates/icydb-core/src/db/executor/stream/access/bindings.rs	161	0	0	0.00	2	2	0	1	2
db::executor::stream::access	crates/icydb-core/src/db/executor/stream/access/mod.rs	14	0	0	0.00	0	0	0	0	0
db::executor::stream::access::physical	crates/icydb-core/src/db/executor/stream/access/physical.rs	674	3	12	4.00	25	25	0	1	28
db::executor::stream::access::scan	crates/icydb-core/src/db/executor/stream/access/scan.rs	459	3	9	3.00	17	17	0	1	20
db::executor::stream::access::traversal	crates/icydb-core/src/db/executor/stream/access/traversal.rs	308	2	3	1.50	7	7	0	1	9
db::executor::stream::key::composite	crates/icydb-core/src/db/executor/stream/key/composite.rs	358	2	6	3.00	13	13	0	1	15
db::executor::stream::key::contracts	crates/icydb-core/src/db/executor/stream/key/contracts.rs	426	7	43	6.14	1	1	0	1	8
db::executor::stream::key::distinct	crates/icydb-core/src/db/executor/stream/key/distinct.rs	80	0	0	0.00	4	4	0	1	4
db::executor::stream::key	crates/icydb-core/src/db/executor/stream/key/mod.rs	21	0	0	0.00	0	0	0	0	0
db::executor::stream::key::order	crates/icydb-core/src/db/executor/stream/key/order.rs	52	3	6	2.00	0	0	0	1	3
db::executor::stream	crates/icydb-core/src/db/executor/stream/mod.rs	6	0	0	0.00	0	0	0	0	0
db::executor::terminal::bytes	crates/icydb-core/src/db/executor/terminal/bytes.rs	451	6	15	2.50	7	7	0	2	13
db::executor::terminal	crates/icydb-core/src/db/executor/terminal/mod.rs	71	0	0	0.00	3	3	0	1	3
db::executor::terminal::page::cursor	crates/icydb-core/src/db/executor/terminal/page/cursor.rs	78	0	0	0.00	2	2	0	1	2
db::executor::terminal::page::direct_path	crates/icydb-core/src/db/executor/terminal/page/direct_path.rs	236	4	12	3.00	4	4	0	1	8
db::executor::terminal::page::metrics	crates/icydb-core/src/db/executor/terminal/page/metrics.rs	218	0	0	0.00	1	1	0	0	1
db::executor::terminal::page	crates/icydb-core/src/db/executor/terminal/page/mod.rs	293	3	9	3.00	2	2	0	1	5
db::executor::terminal::page::plan	crates/icydb-core/src/db/executor/terminal/page/plan.rs	632	4	14	3.50	11	11	0	1	15
db::executor::terminal::page::post_access	crates/icydb-core/src/db/executor/terminal/page/post_access.rs	260	3	7	2.33	27	27	0	1	30
db::executor::terminal::page::post_scan	crates/icydb-core/src/db/executor/terminal/page/post_scan.rs	256	2	4	2.00	5	5	0	2	7
db::executor::terminal::page::retained	crates/icydb-core/src/db/executor/terminal/page/retained.rs	275	3	6	2.00	3	3	0	1	6
db::executor::terminal::page::row_runtime	crates/icydb-core/src/db/executor/terminal/page/row_runtime.rs	377	1	2	2.00	5	5	0	1	6
db::executor::terminal::page::scan	crates/icydb-core/src/db/executor/terminal/page/scan.rs	698	2	8	4.00	7	7	0	1	9
db::executor::terminal::ranking::by_slot	crates/icydb-core/src/db/executor/terminal/ranking/by_slot.rs	127	0	0	0.00	0	0	0	1	0
db::executor::terminal::ranking::materialized	crates/icydb-core/src/db/executor/terminal/ranking/materialized/mod.rs	314	1	2	2.00	3	3	0	1	4
db::executor::terminal::ranking::materialized::projections	crates/icydb-core/src/db/executor/terminal/ranking/materialized/projections.rs	200	0	0	0.00	1	1	0	1	1
db::executor::terminal::ranking	crates/icydb-core/src/db/executor/terminal/ranking/mod.rs	211	4	12	3.00	1	1	0	1	5
db::executor::terminal::ranking::take	crates/icydb-core/src/db/executor/terminal/ranking/take.rs	26	0	0	0.00	0	0	0	1	0
db::executor::terminal::row_decode	crates/icydb-core/src/db/executor/terminal/row_decode/mod.rs	382	1	4	4.00	7	7	0	3	8
db::executor::terminal::typed_response	crates/icydb-core/src/db/executor/terminal/typed_response.rs	75	0	0	0.00	0	0	0	1	0
db::executor::traversal	crates/icydb-core/src/db/executor/traversal.rs	71	1	0	0.00	2	2	0	1	3
db::executor::util	crates/icydb-core/src/db/executor/util.rs	55	0	0	0.00	3	3	0	0	3
db::executor::window	crates/icydb-core/src/db/executor/window.rs	154	0	0	0.00	2	2	0	1	2
db::identity	crates/icydb-core/src/db/identity/mod.rs	361	0	0	0.00	20	20	0	1	20
db::index::entry	crates/icydb-core/src/db/index/entry.rs	702	5	10	2.00	14	14	0	2	19
db::index::envelope	crates/icydb-core/src/db/index/envelope/mod.rs	169	7	16	2.29	4	4	0	1	11
db::index::key::build	crates/icydb-core/src/db/index/key/build.rs	629	11	23	2.09	16	16	0	2	27
db::index::key::codec::bounds	crates/icydb-core/src/db/index/key/codec/bounds.rs	52	0	0	0.00	0	0	0	1	0
db::index::key::codec::envelope	crates/icydb-core/src/db/index/key/codec/envelope.rs	33	0	0	0.00	0	0	0	1	0
db::index::key::codec::error	crates/icydb-core/src/db/index/key/codec/error.rs	13	0	0	0.00	0	0	0	0	0
db::index::key::codec	crates/icydb-core/src/db/index/key/codec/mod.rs	308	0	0	0.00	10	10	0	1	10
db::index::key::codec::scalar	crates/icydb-core/src/db/index/key/codec/scalar.rs	31	1	3	3.00	0	0	0	1	1
db::index::key::codec::tuple	crates/icydb-core/src/db/index/key/codec/tuple.rs	66	0	0	0.00	5	5	0	1	5
db::index::key::expression	crates/icydb-core/src/db/index/key/expression.rs	96	3	9	3.00	0	0	0	2	3
db::index::key::id	crates/icydb-core/src/db/index/key/id.rs	70	0	0	0.00	1	1	0	1	1
db::index::key	crates/icydb-core/src/db/index/key/mod.rs	17	0	0	0.00	0	0	0	0	0
db::index::key::ordered::error	crates/icydb-core/src/db/index/key/ordered/error.rs	31	0	0	0.00	0	0	0	1	0
db::index::key::ordered	crates/icydb-core/src/db/index/key/ordered/mod.rs	203	3	38	12.67	1	1	0	2	4
db::index::key::ordered::normalize	crates/icydb-core/src/db/index/key/ordered/normalize.rs	180	0	0	0.00	10	10	0	1	10
db::index::key::ordered::parts	crates/icydb-core/src/db/index/key/ordered/parts.rs	98	2	4	2.00	3	3	0	1	5
db::index::key::ordered::semantics	crates/icydb-core/src/db/index/key/ordered/semantics.rs	77	0	0	0.00	2	2	0	1	2
db::index	crates/icydb-core/src/db/index/mod.rs	47	0	0	0.00	0	0	0	0	0
db::index::pk_equivalence	crates/icydb-core/src/db/index/pk_equivalence.rs	137	1	0	0.00	0	0	0	2	1
db::index::plan::delta	crates/icydb-core/src/db/index/plan/delta.rs	88	0	0	0.00	0	0	0	1	0
db::index::plan::error	crates/icydb-core/src/db/index/plan/error.rs	52	0	0	0.00	0	0	0	1	0
db::index::plan	crates/icydb-core/src/db/index/plan/mod.rs	363	3	6	2.00	10	10	0	1	13
db::index::plan::read	crates/icydb-core/src/db/index/plan/read.rs	41	0	0	0.00	0	0	0	1	0
db::index::plan::unique	crates/icydb-core/src/db/index/plan/unique.rs	173	0	0	0.00	7	7	0	1	7
db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	432	16	57	3.56	13	13	0	1	29
db::index::predicate	crates/icydb-core/src/db/index/predicate/mod.rs	165	2	15	7.50	3	3	0	1	5
db::index::range	crates/icydb-core/src/db/index/range.rs	364	8	20	2.50	6	6	0	1	14
db::index::readers	crates/icydb-core/src/db/index/readers.rs	191	0	0	0.00	0	0	0	1	0
db::index::scan	crates/icydb-core/src/db/index/scan/mod.rs	7	0	0	0.00	0	0	0	0	0
db::index::scan::raw	crates/icydb-core/src/db/index/scan/raw.rs	47	1	2	2.00	3	3	0	1	4
db::index::store	crates/icydb-core/src/db/index/store.rs	121	1	3	3.00	0	0	0	1	1
db	crates/icydb-core/src/db/mod.rs	396	0	0	0.00	0	0	0	1	0
db::numeric	crates/icydb-core/src/db/numeric/mod.rs	309	3	10	3.33	12	12	0	1	15
db::physical_access	crates/icydb-core/src/db/physical_access.rs	70	0	0	0.00	4	4	0	1	4
db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	511	7	24	3.43	19	19	0	2	26
db::predicate::coercion	crates/icydb-core/src/db/predicate/coercion.rs	147	2	7	3.50	0	0	0	2	2
db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	520	8	52	6.50	4	4	0	2	12
db::predicate::fingerprint	crates/icydb-core/src/db/predicate/fingerprint.rs	192	0	0	0.00	0	0	0	2	0
db::predicate::membership	crates/icydb-core/src/db/predicate/membership.rs	69	0	0	0.00	5	5	0	1	5
db::predicate	crates/icydb-core/src/db/predicate/mod.rs	70	0	0	0.00	0	0	0	1	0
db::predicate::model	crates/icydb-core/src/db/predicate/model.rs	516	3	17	5.67	1	1	0	1	4
db::predicate::normalize	crates/icydb-core/src/db/predicate/normalize.rs	894	12	60	5.00	19	19	0	2	31
db::predicate::parser::expression::atom::field	crates/icydb-core/src/db/predicate/parser/expression/atom/field/mod.rs	37	1	2	2.00	2	2	0	1	3
db::predicate::parser::expression::atom::field::plain::compare	crates/icydb-core/src/db/predicate/parser/expression/atom/field/plain/compare.rs	24	0	0	0.00	1	1	0	1	1
db::predicate::parser::expression::atom::field::plain	crates/icydb-core/src/db/predicate/parser/expression/atom/field/plain/mod.rs	25	0	0	0.00	1	1	0	1	1
db::predicate::parser::expression::atom::field::plain::special	crates/icydb-core/src/db/predicate/parser/expression/atom/field/plain/special.rs	92	0	0	0.00	12	12	0	1	12
db::predicate::parser::expression::atom::field::wrapped	crates/icydb-core/src/db/predicate/parser/expression/atom/field/wrapped.rs	53	0	0	0.00	3	3	0	1	3
db::predicate::parser::expression::atom::literal	crates/icydb-core/src/db/predicate/parser/expression/atom/literal.rs	44	1	2	2.00	1	1	0	1	2
db::predicate::parser::expression::atom	crates/icydb-core/src/db/predicate/parser/expression/atom/mod.rs	34	0	0	0.00	3	3	0	1	3
db::predicate::parser::expression::chain	crates/icydb-core/src/db/predicate/parser/expression/chain.rs	31	0	0	0.00	1	1	0	1	1
db::predicate::parser::expression	crates/icydb-core/src/db/predicate/parser/expression/mod.rs	12	0	0	0.00	0	0	0	1	0
db::predicate::parser::lowering	crates/icydb-core/src/db/predicate/parser/lowering.rs	130	1	2	2.00	8	8	0	1	9
db::predicate::parser	crates/icydb-core/src/db/predicate/parser/mod.rs	81	2	20	10.00	3	3	0	1	5
db::predicate::parser::operand::field	crates/icydb-core/src/db/predicate/parser/operand/field.rs	78	2	4	2.00	2	2	0	1	4
db::predicate::parser::operand	crates/icydb-core/src/db/predicate/parser/operand/mod.rs	9	0	0	0.00	0	0	0	0	0
db::predicate::parser::operand::text	crates/icydb-core/src/db/predicate/parser/operand/text.rs	163	2	4	2.00	9	9	0	1	11
db::predicate::resolved	crates/icydb-core/src/db/predicate/resolved.rs	130	3	6	2.00	0	0	0	1	3
db::predicate::row_policy	crates/icydb-core/src/db/predicate/row_policy.rs	19	0	0	0.00	0	0	0	0	0
db::predicate::runtime::compare	crates/icydb-core/src/db/predicate/runtime/compare/mod.rs	7	0	0	0.00	0	0	0	0	0
db::predicate::runtime::compare::scalar::direct::compare	crates/icydb-core/src/db/predicate/runtime/compare/scalar/direct/compare.rs	158	7	20	2.86	5	5	0	1	12
db::predicate::runtime::compare::scalar::direct::decode	crates/icydb-core/src/db/predicate/runtime/compare/scalar/direct/decode.rs	97	12	24	2.00	0	0	0	1	12
db::predicate::runtime::compare::scalar::direct	crates/icydb-core/src/db/predicate/runtime/compare/scalar/direct/mod.rs	2	0	0	0.00	0	0	0	0	0
db::predicate::runtime::compare::scalar	crates/icydb-core/src/db/predicate/runtime/compare/scalar/mod.rs	75	1	15	15.00	0	0	0	2	1
